English	Foreign	Transliteration	Context
My older brother likes Malaysia.	あにはマレーシアがすきです。		describe your family
I have a younger brother.	おとうとがいます。		describe your family
Andrew, do you have siblings?	アンドリューさん、きょうだいはいますか。		describe your family
Yes, my older sister is a Chinese teacher.	はい、あねはちゅうごくごのせんせいです。		describe your family
My younger brother knows Japanese and Korean.	おとうとは日本ごとかんこくごができます。		describe your family
I live in Seoul.	ソウルにすんでいます。		describe your family
I also know English.	私もえいごができます。		describe your family
My younger sister is a Korean teacher.	いもうとはかんこくごのせんせいです。		describe your family
Is your older sister an office worker?	おねえさんはかいしゃいんですか。		describe your family
How old is your younger sister?	いもうとさんは何さいですか。		describe your family
I have two younger brothers.	おとうとがふたりいます。		describe your family
My older brother lives in Malaysia.	あにはマレーシアにすんでいます。		describe your family
bath	おふろ		discuss chores
Then, I take a bath.	そして、おふろにはいります。		discuss chores
Cleaning is sometimes tough.	そうじはときどきたいへんです。		discuss chores
Is today's homework easy?	きょうのしゅくだいはやさしいですか。		discuss chores
After a bath, I eat a meal.	おふろのあと、ごはんを食べます。		discuss chores
I'm returning home now.	いまうちにかえります。		discuss chores
Are you going to do the laundry today?	きょうせんたくをしますか。		discuss chores
The bath is warm.	おふろはあたたかいです。		discuss chores
I help with chores every day.	まいにちかじをてつだいます。		discuss chores
After dinner, I do laundry.	ばんごはんのあと、せんたくをします。		discuss chores
After work, I do chores.	しごとのあと、かじをします。		discuss chores
I make all sorts of pasta.	いろいろなパスタをつくります。		discuss chores
I often help with chores.	よくかじをてつだいます。		discuss chores
I do some stretches every night.	まいばんストレッチをします。		discuss chores
I'm going to school today.	きょうがっこうに行きます。		discuss chores
This bus goes to the school.	このバスはがっこうに行きます。		discuss chores
Then, I'll watch a movie.	そして、えいがを見ます。		discuss chores
I do homework every day.	まいにちしゅくだいをします。		discuss chores
France	フランス		say what you want to do
zoo	どうぶつえん		say what you want to do
We should go to the zoo next week.	らいしゅうどうぶつえんに行きましょう。		say what you want to do
We should meet at that plaza over there!	あのひろばで会いましょう！		say what you want to do
What should we do?	何をしましょうか。		say what you want to do
We should eat cake at the cafe.	カフェでケーキを食べましょう。		say what you want to do
We should buy new clothes!	新しいふくを買いましょう！		say what you want to do
We should drink black tea at the cafe!	カフェでこうちゃを飲みましょう！		say what you want to do
lion	ライオン		say what you want to do
When is the trip?	りょこうはいつですか。		say what you want to do
We should buy the tickets today!	きょうチケットを買いましょう！		say what you want to do
Meat is expensive, isn't it?	にくは高いですね。		say what you want to do
meat	にく		say what you want to do
We should buy coffee at the vending machine.	じはんきでコーヒーを買いましょう。		say what you want to do
We should go to the zoo tomorrow!	あしたどうぶつえんに行きましょう！		say what you want to do
We should go to the beach next month!	来月うみに行きましょう！		say what you want to do
We should buy new suitcases.	新しいスーツケースを買いましょう。		say what you want to do
We should look at souvenirs!	おみやげを見ましょう！		say what you want to do
France and Britain	フランスとイギリス		say what you want to do
I like lions.	ライオンがすきです。		say what you want to do
French food is tasty, isn't it?	フランスりょうりはおいしいですね。		say what you want to do
next month	来月		say what you want to do
How about a trip?	りょこうはどうですか。		say what you want to do
Do you have a suitcase?	スーツケースはありますか。		say what you want to do
Where is your father?	お父さんはどこですか？		discuss a family visit
