English	Foreign	Transliteration	Context
గుం	feather	-	
ధనవంతుడు; ధనవంతుడైన; ధనవంతుడిని; ధనవంతురాలైన; ధనవంతులు; ధనవంతుల	wealthy	-	
ఊడుస్తారు	snore	-	
అతిపెద్ద	biggest	-	
మాయాజాల	magic	-	
సేవ; సర్వీస్	service	-	
లేస్తారా	rise	-	
దశాబ్దం	decade	-	
చల్లగా	cooler	-	
అదే	the same	-	
పావు	quarter	-	
న్యాయమూర్తి	judge	-	
థీమ్	theme	-	
పరిశీలించినందుకు	considering	-	
చీకటి	darkness	-	
వేలాడుతూ	hanging	-	
కష్టపడి పని చేస్తారు; కష్టపడి పని చేస్తుంది	hardworking	-	
సర్దుకోము; సర్దుకుంటాను; సర్దుదాం; సర్దాలనుకుంటున్నారు; సర్దుకోవద్దు; సర్దుకోండి; సర్దడమే	adjust	-	
సర్దిన; ప్యాక్	packed	-	
అప్పుడప్పుడు	occasionally	-	
ఆలోచిస్తున్నారా; ఆలోచిస్తున్నాను; ఆలోచిస్తున్నాడు	thinking of	-	
సరుకులు	goods	-	
తీసుకోదలచుకోలేకపోతున్నారు; అనుకోవచ్చు; అనుకుంటున్నారు	wants to	-	
బరువులు; వెయిట్లను; వెయిట్లు	weights	-	
కలిసిపోతారు	mingle	-	
కాగితపు తువాలికలు	paper towels	-	
వృత్తిపరంగా	professionally	-	
వెళ్తోంది; వెళ్తున్నాను; వెళ్తాను; వెల్లాలని; వెళ్తున్నాడా; వెళ్తుందా; వెళ్తున్నారు; వెళ్ళబోతున్నాడు; వెళ్ళిపోతున్నాము; వెళ్తున్నారా; వెళ్తుంది; వెళ్లబోతున్నాము; వెళ్తాయి; వెళ్లడానికి; వెళ్ళబోతున్నాను; వెళ్ళబోతోంది; వెళ్లే; వెళ్తున్నానని	going	-	
వస్తువులు; విషయాలను; విషయాలన్నీ	things	-	
ప్రేమిస్తున్నారు; ప్రేమిస్తున్నాడని	loving	-	
ఇష్టపడుతున్నట్లుంది	liking	-	
మొత్తానికి	overall	-	
సమర్థుడిని; సమర్థవంతమైన	efficient	-	
ట్రెక్కింగ్	trekking	-	
అందించబడతాయి	provided	-	
అనుసరించినందుకు	following	-	
రుమాలు	handkerchief	-	
నా దారిలో	on my way	-	
